siteID,year,month,キА放,程蔼放,程放,仓縩秖,獴ら计,程10だ牧硉,程俐丁硉,キА癸楞,程癸楞,キА代溃,羆ら酚计
467610,2018,1,18.6,25.7,10.8,102.9,18,10.9,18.2,77,43,1013.8,57.5
467620,2018,1,18.2,23,11.9,331.5,25,21.6,32.8,89,50,979.3,43.3
467650,2018,1,14.8,25.5,4.5,150,12,6.1,13.4,76,33,903.9,133.8
467660,2018,1,19.1,25.4,10.9,53.9,12,6.3,15.7,76,38,1017.1,78.8
467990,2018,1,10.7,21.8,4.3,103.5,11,7.9,18.8,80,43,1011.4,69.3
466880,2018,2,15.1,29.8,7.1,191.8,15,7.4,14.9,80,43,1019.4,42.9
466900,2018,2,14.7,27.8,6.9,139.5,15,5.7,15.2,79,43,1018.6,58.5
466910,2018,2,9.8,23.4,0.2,347.7,18,8.8,20.4,91,47,925.2,53.4
466920,2018,2,15.6,29.5,7.6,163.6,15,8.3,15.7,79,33,1017,54.5
466930,2018,2,11.3,25,2.4,396.5,18,8.3,18.8,86,43,949.8,68.9
466940,2018,2,15,27.6,8.1,360.5,19,10.6,16.5,78,44,1017.5,44.8
466950,2018,2,15.2,24.2,7,87.1,16,15,22.3,76,47,1008.9,52.9
466990,2018,2,17.6,26.6,10.6,61,14,10.1,17.5,77,47,1017.6,64
467050,2018,2,14.2,26.3,6.4,106.6,13,13.3,21.3,80,49,1017.6,72.4
467060,2018,2,15.8,25.7,8.5,209.5,16,8.1,17,82,49,1017.7,64.7
467080,2018,2,16.2,27.6,8.4,92.1,18,7.8,11,79,49,1019.8,58.5
467110,2018,2,12.6,22.9,4.5,20.6,7,7.6,18.2,71,25,1018.2,121.8
467300,2018,2,17.5,27.9,10.8,13,7,19.2,26.4,78,51,1013.7,92.5
467350,2018,2,16.4,27.2,9.9,10.9,6,9.5,20.2,77,46,1017.8,83.5
467410,2018,2,17.5,30.6,8.3,11.5,7,9.3,15.7,76,39,1015.5,125.4
467440,2018,2,19.8,31.2,10.2,4.5,2,8.9,13.6,67,46,1017.5,136.8
467480,2018,2,16.8,31.8,6.7,23.7,8,6.4,11.2,81,36,1015,107.3
467490,2018,2,16.5,30.5,7.9,25.5,8,6,12.1,79,37,1008.5,117.3
467530,2018,2,7.8,16.7,-0.3,131.3,13,5.2,12.8,82,18,764.8,98.6
467540,2018,2,19.8,30.2,13.5,12.9,8,7.9,15.5,71,54,1017.5,73.4
467550,2018,2,-0.3,12.5,-11.8,19.2,6,18.4,27.3,66,9,642,162.6
467571,2018,2,14.6,27.7,6.3,83.5,15,5.7,15.5,79,39,1016.6,73
467590,2018,2,21.2,29.9,14.4,35.5,4,12,23.1,66,47,1014.8,129.4
467610,2018,2,18.2,26.5,11.7,33.2,13,8.6,15.9,76,58,1014.6,32.2
467620,2018,2,18,26.5,11.4,157.8,26,26.1,37.3,90,70,980.2,18.7
467650,2018,2,14,27.2,3.4,72,11,5.6,9.4,81,36,904.7,99
467660,2018,2,18.9,27.8,11.5,14.1,9,6.2,14.1,74,50,1018,61.1
467990,2018,2,9.7,20.8,3.3,16,7,7.8,15.4,77,43,1012.2,92.7
466880,2018,3,19.9,30.2,9.3,34.5,8,6.6,13.2,74,31,1015.6,140.4
466900,2018,3,19.8,31.5,9.3,28,5,6.7,17.9,70,25,1014.9,166.3
466910,2018,3,13.9,26.2,4,104,14,12,21.1,86,41,923.1,124.4
466920,2018,3,20.6,30.7,11,37.3,10,7,13.9,69,26,1013.2,161.1
466930,2018,3,15.6,25.4,6.1,62.1,13,9.6,19.2,80,29,947.4,161
466940,2018,3,19.4,29.1,11,69.4,15,9.8,17.4,73,32,1013.9,148.8
466950,2018,3,19.2,25.8,10.3,68.8,14,18.4,25.2,74,46,1005.6,163.1
466990,2018,3,21,29,11.8,67.5,13,11.2,19,75,39,1014.5,110.6
467050,2018,3,19,28.2,10.9,47.6,10,12.4,20,76,31,1013.9,167.2
467060,2018,3,20.1,28.3,11.2,119.2,13,10.3,21.4,75,43,1014.2,125.5
467080,2018,3,20.5,29.6,11.7,40.2,15,9.5,16.6,72,42,1016.2,148.8
467110,2018,3,16.9,28.4,8.1,35.4,5,11.9,23.2,75,37,1013.9,199.1
467300,2018,3,21.8,29.5,15.6,29.2,4,20.3,26.4,75,46,1011,214
467350,2018,3,21.1,30.1,14.5,45.2,3,10,21.1,75,47,1014.6,207.7
467410,2018,3,22.3,31.2,11.4,19,4,10.1,17.5,70,29,1012.8,249.7
467440,2018,3,23.5,31,12.8,57,5,8.4,14.9,65,36,1015,255.7
467480,2018,3,21,32.4,10.4,31.5,3,7.5,12.7,77,26,1012.1,221.9
467490,2018,3,20.8,31.9,10.9,35.5,3,5.7,11.1,73,21,1005.7,213
467530,2018,3,8.9,18.6,-0.6,101.4,9,5.3,11.3,71,17,764.7,177.6
467540,2018,3,22.7,36.6,13.1,70.1,13,9.1,18.9,69,36,1014.9,149.2
467550,2018,3,1.4,16.6,-10.3,16,5,15.6,27.1,60,7,642.3,204.4
467571,2018,3,19.3,30,10.5,53.5,4,6.3,15.1,73,26,1013.1,181.6
467590,2018,3,23.9,32.3,16.7,14.6,4,10.7,22.2,64,36,1012.7,236
467610,2018,3,21,28.6,12.3,128.4,20,10.4,20.1,76,45,1011.8,99.4
467620,2018,3,20.5,27.6,13.7,80.3,14,18.3,30.7,79,51,978.6,149.9
467650,2018,3,16.8,28.2,6.5,45,7,4.6,13.4,73,30,903.4,195.1
467660,2018,3,22.1,32.7,13.4,38.4,10,6.8,19.2,72,38,1015.1,147.1
467990,2018,3,14,25.7,7,69.3,7,8.7,16.3,83,52,1008,150.5
466880,2018,4,23,33.6,13.2,74,8,5.9,13.5,71,43,1013.3,118
466900,2018,4,23.3,33.3,13.3,72.5,8,6.6,18.1,70,37,1012.7,149.1
466910,2018,4,16.8,27.1,6.1,129.8,10,8.2,17.7,87,43,922.1,106.7
466920,2018,4,23.5,34.3,13.6,59.6,9,7.6,15,66,34,1011,115.8
466930,2018,4,18.4,29.2,7.4,97.5,10,8.9,17.9,80,40,946,125
466940,2018,4,22.6,31.3,13.1,108.7,9,9.7,19.2,74,36,1011.7,144.5
466950,2018,4,21.2,28.9,12.5,89.8,8,15.2,24,77,41,1003.6,171.6
466990,2018,4,22.8,30,15,31,11,11.1,20.5,74,50,1012.8,117.2
467050,2018,4,22.6,30.6,13,75.2,9,11.2,19.8,76,46,1011.7,160.1
467060,2018,4,22.2,30.4,12.9,48.5,11,9.6,19.6,77,46,1012.3,117.9
467080,2018,4,22.6,31.1,12.9,25.8,11,9.4,14.1,74,45,1014.2,107.7
467110,2018,4,21.1,31.7,11,19.8,6,10,20.1,76,34,1011.2,175.7
467300,2018,4,24.5,31.2,18.9,15.3,3,20.6,28.4,78,43,1009.3,220.9
467350,2018,4,24.4,32,17.5,14.2,6,10.8,22.2,76,44,1012.6,217.2
467410,2018,4,25.6,32.5,16.2,0.5,1,11.1,20.6,68,39,1011,217.5
467440,2018,4,26.3,33.2,17.4,9.5,4,7.2,12,67,45,1013.2,219.9
467480,2018,4,24.6,34.2,13.4,7.8,3,7.2,11.9,75,40,1010.3,181
467490,2018,4,24.3,33.4,14.7,30.5,4,5.8,11.9,71,36,1003.8,155.7
467530,2018,4,12,19.3,1.5,112.4,12,5.7,13.2,77,13,765.4,124.9
467540,2018,4,24.4,36.8,16.7,39.5,13,9.2,18.4,71,41,1013.2,129.3
467550,2018,4,4.8,17.1,-5.6,96,10,17.1,25.2,76,10,644,195.5
467571,2018,4,23,31.6,13.1,61.7,7,5.8,14.5,72,33,1010.9,140.2
467590,2018,4,25.6,32.9,18.6,8,1,12.6,26,68,37,1011.1,198.1
467610,2018,4,22.8,30.7,15.5,103.5,12,9.9,18.1,79,56,1010.2,77.8
467620,2018,4,22.1,27.8,15.3,176.2,13,20.5,35.5,83,56,977.4,128.6
467650,2018,4,18.8,30,9.6,108,8,5,10.9,79,40,902.8,102
467660,2018,4,23.9,31.3,16.5,74,14,6.6,15.4,75,49,1013.5,112.5
467990,2018,4,18.9,28.9,10.7,46.4,8,9.5,17.1,81,53,1005,148.5
466880,2018,5,27.8,37.2,20.4,35,3,7.4,13.6,70,47,1009.7,186.8
466900,2018,5,27.4,34.2,18.4,60.5,2,5.1,12.9,74,46,1009.3,215.5
466910,2018,5,21.3,29.9,12.4,37,5,8.2,15.6,87,52,920.2,146
466920,2018,5,28.2,38.2,20,42,4,7.5,14.4,64,36,1007.4,137.3
466930,2018,5,22.9,32,15.2,29.1,5,7.6,16.4,80,49,943.6,179.7
466940,2018,5,26.7,35,19.8,52,7,7.9,13.8,70,44,1008.1,207.7
466950,2018,5,25.3,32.6,17.8,6.5,2,16.9,21.8,82,49,1000,240.5
466990,2018,5,27,34.3,19.9,25.7,10,8.6,15,75,55,1009.1,221.1
467050,2018,5,26.7,33.1,20.4,24.2,1,14.1,21.4,79,52,1008.3,241.7
467060,2018,5,26.7,33.6,19.4,33,4,8.2,16,78,55,1008.5,198.4
467080,2018,5,27,34.9,20,33.1,8,7.9,14.3,76,53,1010.4,191.3
467110,2018,5,25.7,33.7,19,227.8,5,10.7,19.4,82,33,1007.4,211.3
467300,2018,5,27.5,34.8,22.8,15.8,2,13.7,18.9,81,63,1006.6,311.3
467350,2018,5,27.5,34.6,22.9,39.5,2,8.9,18.1,82,60,1009.9,314.8
467410,2018,5,28.9,34.2,22.3,83.9,3,8.2,12.2,71,46,1008.4,277.7
467440,2018,5,29.1,33.7,23.2,58.7,4,6.3,10.4,72,59,1010.7,289.3
467480,2018,5,28.5,35.5,21.3,46.5,3,8.3,14,76,49,1007.6,247.5
467490,2018,5,28.3,36.3,20.3,73,3,4.4,9.8,74,49,1001,218.8
467530,2018,5,14.1,20.8,8.5,116.1,12,4.6,12.6,86,30,766,171.2
467540,2018,5,27.8,37.9,20.6,38.1,4,8.4,15.3,71,39,1009.9,245.7
467550,2018,5,8,20.4,2.5,152,5,11.6,22,75,19,645.5,219
467571,2018,5,27.4,34.7,20.3,59,3,6,16.5,74,43,1007.7,228.4
467590,2018,5,28.6,35,23.5,4,3,10.4,21.2,73,52,1008.5,275.7
467610,2018,5,26.3,32.2,20.7,68.9,14,9.3,16.6,85,64,1006.7,212.1
467620,2018,5,25.4,31.1,20.3,40.2,7,22.6,31.4,83,51,975,210.6
467650,2018,5,22.3,32.7,17.3,95,6,5.2,11.8,79,51,901.7,155.7
467660,2018,5,27.7,33.3,21.1,22.8,5,5.7,16,78,56,1010.1,214.4
467990,2018,5,24,31.3,14.1,70.3,10,11.4,20.2,81,58,1000.6,179.4
466880,2018,6,28.3,36.1,21.9,46.1,11,7.1,14.4,75,43,1004.8,142
466900,2018,6,28,36.5,21,42,6,5.4,15.3,75,29,1004.3,166.5
466910,2018,6,21.9,28.3,15.3,152.2,15,9.7,20.1,89,35,916.1,94
466920,2018,6,28.5,37.8,22.2,119.8,13,7.6,14.3,69,36,1002.5,105.7
466930,2018,6,23.6,30.8,17.4,151,14,7.8,16.9,83,47,939.2,124.4
466940,2018,6,27.2,35.5,21.9,244.5,16,9.4,16.5,79,48,1003.2,124.3
466950,2018,6,26.1,31.7,20.1,69.3,7,15.7,21.7,86,62,995.2,171.4
466990,2018,6,27.8,34.1,23.2,122.5,16,11.9,17.6,78,51,1004,161.1
467050,2018,6,27.4,32.9,20.9,63.7,10,13,21.7,80,44,1003.3,175.2
467060,2018,6,27.3,34.1,22.2,328,15,8.8,16.9,81,47,1003.6,155.8
467080,2018,6,27.8,34.2,21.8,245.3,16,7.7,12.7,79,46,1005.5,143.8
467110,2018,6,27.1,34.1,21.7,109.5,10,12.5,22.3,81,41,1002.8,164.6
467300,2018,6,28.1,33.4,24.6,343,12,17,23.4,82,65,1001.4,207
467350,2018,6,28.1,34.4,24.6,116.4,9,8.7,17.9,83,57,1004.7,189.7
467410,2018,6,29,35.2,23.9,555.5,15,9.4,18.3,75,47,1003.3,195.8
467440,2018,6,29.1,34.2,24.5,835,14,10.9,18.8,75,57,1005.5,200.8
467480,2018,6,28.5,36.7,23.1,428.2,18,7,12.6,79,45,1002.6,176
467490,2018,6,28.7,35.8,24,234,10,6.4,13.4,76,45,996,158.9
467530,2018,6,14.4,22,8.2,812.3,30,4.5,12.1,96,55,762.5,87.4
467540,2018,6,28.2,36.7,23,490.5,11,7.3,12.6,77,46,1004.9,194.6
467550,2018,6,8.3,17.7,2.8,429,23,18.9,26,91,21,642.7,128.8
467571,2018,6,28.5,36,22.1,71.2,9,6.5,15.2,73,33,1002.6,184.6
467590,2018,6,28.8,35.7,24,488,12,8.8,17.5,80,36,1003.6,203.6
467610,2018,6,27.1,32.8,22.9,216.1,16,7.9,16.1,84,40,1001.5,167.1
467620,2018,6,26,30.6,21,416,21,24.3,36.7,86,56,970,120.3
467650,2018,6,22.6,31.9,18.7,427,16,5.2,11.5,80,51,897.4,106.2
467660,2018,6,28.3,34.3,23.7,206.2,12,6.4,14.3,81,41,1004.9,189.8
467990,2018,6,25.2,32.8,18.3,84.9,13,10.4,18.9,84,53,996.3,143.3
466880,2018,7,30,37.2,24.3,209.7,8,9.2,19.5,71,48,1003.2,227.8
466900,2018,7,28,35.9,22.7,167.5,6,7.9,23,80,49,1002.6,229.2
466910,2018,7,23.1,29.4,19.3,312,9,17.9,35.1,87,58,914.9,139.6
466920,2018,7,30.3,38.5,24.9,190.3,8,8.9,20.9,65,39,1000.8,186.1
466930,2018,7,24.8,31.1,20.9,350.4,9,5.9,20.6,82,50,938.1,169.7
466940,2018,7,29.6,36.3,24.4,135.8,8,11.8,22.8,72,43,1001.4,227.4
466950,2018,7,27.9,33.4,22.9,204,6,35.4,52,85,64,993.5,269.9
466990,2018,7,28.8,36.3,24.7,36.5,9,11.3,16.1,73,45,1002.9,225.3
467050,2018,7,29.3,36.5,24.9,57.3,9,15.4,24.4,77,51,1001.6,257.2
467060,2018,7,28.7,33.9,25.1,99,9,9.6,21.6,76,52,1002.1,220.5
467080,2018,7,29.2,36.3,24.9,91.6,9,8.6,16.5,75,49,1004,212.3
467110,2018,7,29.3,35.5,25,3.5,2,9.2,16.2,78,48,1001.4,256.2
467300,2018,7,29.2,34.5,22.8,153.5,5,14.8,20.7,83,70,1000.5,249.5
467350,2018,7,29.2,34.3,25.5,23.2,6,7.4,13.8,85,63,1003.6,249.9
467410,2018,7,29.2,35.2,23.7,406,18,7.8,14.2,75,52,1002.5,200.1
467440,2018,7,29.2,33.9,24.3,410,14,6.9,11.5,76,60,1004.6,208.6
467480,2018,7,29,36.5,23.7,377.9,22,7.4,13.8,79,50,1001.6,173.3
467490,2018,7,28.6,35.4,23.7,347,15,6,11.5,82,56,995,146.1
467530,2018,7,14.2,22.9,8.9,625.9,25,4.5,11.4,93,47,761.9,82.8
467540,2018,7,28.7,35,23.6,272.4,16,8.5,16.5,73,48,1003.7,213.4
467550,2018,7,7.6,18.9,2.1,342.5,22,18.6,27.6,90,22,642.1,145.4
467571,2018,7,29.9,36.8,24.8,67.2,7,7.1,17.3,70,50,1001.1,229.7
467590,2018,7,28.7,33.2,24.7,249.5,22,11.3,22.9,81,51,1002.5,187.5
467610,2018,7,27.6,34.1,23.3,136.1,11,9,13.8,78,52,1000.4,232.9
467620,2018,7,26.3,30.8,21.6,135.5,17,22.3,33.6,82,55,968.9,161.9
467650,2018,7,22.7,33.5,18.7,316,17,6.2,12.3,80,44,896.7,114.7
467660,2018,7,28.8,34.2,23.9,111.1,10,6.5,13.6,78,44,1003.7,219.4
467990,2018,7,27.9,35,23.3,120.5,5,20.6,36.2,85,61,994.5,242.8
466880,2018,8,29,36.6,23.9,188.4,17,5.8,14.4,75,51,1001.6,156.8
466900,2018,8,29,36.6,24.2,165,12,4.3,11.6,77,38,1000.8,165.8
466910,2018,8,22.7,28.3,18.7,288.2,19,9.5,17.2,91,57,913.4,97
466920,2018,8,29.5,37.2,24.3,186.8,19,8,13.8,70,42,999.2,128
466930,2018,8,24.3,31,20.1,300.9,19,5.2,10.9,86,59,936.5,133.5
466940,2018,8,28.9,36.5,24.7,92,17,7.2,14.5,74,44,999.6,192.2
466950,2018,8,28.4,33.1,23.1,211.5,14,20,32.1,80,48,991.6,211.5
466990,2018,8,28.5,35.1,24.1,317,16,11.7,17.3,79,55,1001,189.7
467050,2018,8,28.7,34.5,24.4,207.4,18,11.7,18,81,58,1000.2,190.9
467060,2018,8,28.4,33.9,23.2,117.5,13,10.4,19.4,77,50,1000,187.7
467080,2018,8,29.1,37.6,24.4,145.1,11,7.6,13.4,76,47,1002.1,187
467110,2018,8,28.8,36.9,24.1,183,12,12.8,19.5,80,45,999.8,182.3
467300,2018,8,28.5,33.9,23.5,898.5,16,18.5,25.3,82,68,998.6,175.3
467350,2018,8,28.4,34.6,24.2,611.2,21,12.6,19.2,86,62,1001.9,180.9
467410,2018,8,27.8,34.4,22.5,1301,26,12.2,21.5,81,51,1001,119.1
467440,2018,8,28,34.1,23,1600.5,26,8.9,19.3,79,58,1003.2,127.7
467480,2018,8,28.3,35.3,22.8,858.5,24,8.5,18.8,78,49,1000,144.1
467490,2018,8,27.9,35.1,23.6,408.5,20,5.3,11,83,55,993.3,112
467530,2018,8,14.1,20.2,10.1,894.2,29,4.9,14.1,90,50,760.4,68.2
467540,2018,8,27.5,36.4,22.5,679.9,20,5.8,13.2,79,45,1002,156.8
467550,2018,8,7.2,17.9,3,614,24,16.5,27.7,93,30,640.9,94
467571,2018,8,29,35.8,24.1,264.4,13,5.3,13.3,73,48,999.7,175.5
467590,2018,8,27.8,34.3,23.4,1400.5,23,8.5,21.2,88,45,1001.1,118.4
467610,2018,8,27.3,34.4,23.1,507.7,15,11.4,18.7,82,57,998.7,165.7
467620,2018,8,25.8,30.8,21.8,490,19,22.1,35.5,87,65,967.6,117.9
467650,2018,8,22.2,30.9,18.8,556.5,23,6.3,10.9,89,59,895,91.3
467660,2018,8,28.5,34,23,493.1,11,4.3,12.1,81,54,1002,170.7
467990,2018,8,28.1,36,24.4,129.1,13,9.2,19,84,52,993.1,233.6
466880,2018,9,27.8,36.8,19.7,158.6,16,6.4,22.3,72,50,1008.1,134.9
466900,2018,9,27,34.7,19.6,391,11,6.5,18.5,81,49,1007.4,174.4
466910,2018,9,21.6,29.8,15.7,1076.5,16,11.9,28.2,90,62,918.9,101.9
466920,2018,9,28.2,37.8,20.4,321.9,18,8.5,19.7,70,41,1005.8,148.1
466930,2018,9,23.2,31.2,16.8,885.5,14,8.4,16.1,85,59,942.2,134.3
466940,2018,9,27.9,36.3,21.6,558.4,14,12.3,22.1,72,45,1006.2,163.7
466950,2018,9,27.2,32.6,23.5,212.8,8,22,30.7,79,52,998.4,223.3
466990,2018,9,27.7,33.3,21.3,199,11,10.4,20.2,80,58,1007.1,228.6
467050,2018,9,27.4,34.4,20.3,103.1,9,12.7,22.9,80,50,1006.4,182.9
467060,2018,9,27.3,32,22.3,432.5,13,11.8,24.2,77,45,1006.5,177.7
467080,2018,9,27.7,34.5,20.8,165,13,8.7,18.4,77,45,1008.8,170
467110,2018,9,27.5,33.5,22.6,29.9,4,9.7,24.1,75,34,1006.8,230.6
467300,2018,9,28.1,32.7,24,30.8,4,18.8,25,80,62,1003.7,224
467350,2018,9,28.1,33.3,25.1,1.5,4,9,23.6,81,53,1007.6,205.5
467410,2018,9,28.9,34,24.3,31,11,11.6,21,73,49,1005.7,208.8
467440,2018,9,29.1,33.7,25.2,66,10,9.2,16.1,74,47,1007.8,214
467480,2018,9,28.1,34.6,20.4,118.5,9,8.3,14,78,52,1005,207.1
467490,2018,9,28.3,35.2,22.4,20,7,6.3,16.5,74,40,998.4,203.3
467530,2018,9,14.1,21.5,9.5,258.9,15,6.1,18.8,93,39,764,110.7
467540,2018,9,27.5,33.3,22.8,357,15,12,24.1,77,57,1007.5,207.2
467550,2018,9,7.1,18.3,1.4,227.3,12,21.1,45.3,83,12,643.6,166.3
467571,2018,9,27.7,35.9,20.9,134.5,11,7.5,17.9,72,45,1005.8,188.9
467590,2018,9,28.1,33,24.3,281,14,13.1,27.4,80,47,1005.7,195.8
467610,2018,9,26.9,33,22.8,479.4,13,9.9,20.8,79,59,1004.6,229.4
467620,2018,9,25.6,30.4,22.2,200.5,13,26.6,38.1,85,59,972.2,145
467650,2018,9,22.4,31,17.8,128.5,7,13.1,25.8,83,40,899.4,135
467660,2018,9,28.1,33,23.3,254.3,11,6.8,18.8,79,57,1007.9,230.2
467990,2018,9,26.4,32.5,20.5,14.5,5,10.8,20,80,47,1000.4,209.9
466880,2018,10,23.1,30.7,17.1,128.7,15,6.9,14.7,74,37,1015.1,86.4
466900,2018,10,22.1,29.6,14.5,140.5,11,5.4,13.5,80,33,1014.4,44.2
466910,2018,10,16.7,24.3,11.3,465.7,24,13.1,23.8,92,26,923.6,79.9
466920,2018,10,23.3,31.2,16.1,125.1,19,8.8,16.9,71,30,1012.6,103.8
466930,2018,10,18.4,25.5,11.5,453,24,9,19.9,85,46,947.3,120.6
466940,2018,10,23.3,29.3,16,403.5,19,10.6,21.6,72,40,1013,84.7
466950,2018,10,23.1,28.5,18.3,59.3,14,23.5,31.4,69,39,1004.8,125.7
466990,2018,10,24.2,30.8,15.8,133.5,13,9.6,17.3,73,37,1013.3,117.8
467050,2018,10,23.1,30.7,16.4,54.8,14,14.6,24.4,73,33,1013,157.1
467060,2018,10,22.8,30.1,17,983.5,20,8.2,20.2,78,30,1013.2,55.7
467080,2018,10,22.8,31.3,14.4,535.1,24,7.3,12.9,77,32,1015.5,75.7
467110,2018,10,23.4,32.4,14.9,5.5,3,8.3,20.3,63,23,1013.3,196.7
467300,2018,10,25.4,29.5,22.5,2.2,2,19.9,26.1,73,45,1009.2,228.8
467350,2018,10,25.1,30.5,21.4,2.5,4,10.9,22.4,73,48,1013.4,206.1
467410,2018,10,25.8,31.7,18.4,0.5,1,10.3,17.7,70,44,1011.1,234.9
467440,2018,10,26.8,31.2,21,1.5,2,9.3,17.9,70,39,1013.3,222.8
467480,2018,10,24.6,32.9,14.8,8.8,4,8.7,15.9,75,42,1010.6,227.1
467490,2018,10,24.9,32.6,15.6,7.5,2,6.9,15.9,68,30,1003.9,221.8
467530,2018,10,11.8,19.4,5.9,60.9,11,3.7,10.5,89,30,766,133.9
467540,2018,10,25.3,31.6,18.2,111,10,8.6,17.4,70,42,1013.2,136.4
467550,2018,10,4.8,18.1,-1.2,92.5,12,20.5,27.5,78,8,644.5,171
467571,2018,10,23.6,31.1,18.4,40.8,7,7.3,20,69,30,1011.9,169.9
467590,2018,10,26.1,31.6,20,8.4,6,13.8,30.5,71,35,1010.9,192.6
467610,2018,10,24.3,30.3,19.5,133.7,18,11.1,20.5,76,42,1010.3,137.4
467620,2018,10,23.3,28.6,20,170.1,20,25.9,40.4,87,52,977,115
467650,2018,10,20.2,28.7,13.5,18,5,5,11.2,77,44,903.2,165.7
467660,2018,10,25.1,30.9,17.8,37,10,6.6,16,74,43,1013.7,143.2
467990,2018,10,21.6,30.4,16.6,31.9,9,8.3,17,71,39,1007.5,135.8
466880,2018,11,22.4,30.6,17.2,89.8,13,6.2,13.4,78,51,1016.8,67.5
466900,2018,11,22,29.5,16.4,88,11,5.6,15.1,84,44,1016.2,15.2
466910,2018,11,16.3,27.5,11.1,361.8,24,8.3,21.5,95,54,925.2,59.9
466920,2018,11,22.7,30.8,16.8,64.4,13,7.6,14.6,74,40,1014.5,91
466930,2018,11,18,26.1,12.5,230.1,21,8.7,16.5,88,60,949.1,98.4
466940,2018,11,22.3,29.7,17.2,261.2,20,11.1,15.9,76,45,1014.9,66.9
466950,2018,11,21.8,27,17.4,61.2,12,16.2,23.9,80,57,1007,73.4
466990,2018,11,22.8,29.1,17.9,249.5,16,9.3,16.4,78,50,1015.9,91.8
467050,2018,11,21.8,29.8,16.1,36.5,12,14,23.8,82,47,1014.9,117.3
467060,2018,11,21.8,29.5,16.7,663,19,9.2,18,84,55,1015.2,52
467080,2018,11,22,29.7,16.2,436.7,21,7.8,11.7,87,58,1017.5,65.1
467110,2018,11,20.7,30,15.6,73.5,9,9.3,21.2,75,45,1015.5,118.5
467300,2018,11,24.2,28.1,19.9,24.2,4,22.9,29.2,75,57,1011.9,150.8
467350,2018,11,23.5,28.5,19.3,31.7,5,11.2,24.1,81,62,1015.8,139.5
467410,2018,11,24.2,31.3,19,1,1,8.3,14.9,76,51,1013.6,172.2
467440,2018,11,25.6,32.1,20.8,2,2,7.1,13,73,50,1015.8,177.5
467480,2018,11,23.1,32.3,15.4,8,4,6.3,11,80,47,1013,157.8
467490,2018,11,23.4,31.7,16.4,10,4,4.6,10.8,75,43,1006.5,158.2
467530,2018,11,11,18.2,3.5,35.8,7,3.8,10.3,85,37,767.5,129.6
467540,2018,11,24.3,29.4,18.9,32.3,11,9.5,17.9,73,48,1016,133.9
467550,2018,11,4.4,15.4,-1.6,65.5,7,20.3,25.9,67,9,645.5,217
467571,2018,11,22.3,29,16.2,31,8,6.7,21,76,53,1014,115.8
467590,2018,11,25.3,31.1,20.3,6,3,16.2,34.6,74,39,1013.5,176.5
467610,2018,11,22.9,29,17.9,126.1,16,9,17.2,81,50,1013.2,106.6
467620,2018,11,22.3,27.5,19.4,236.2,17,29.1,43.2,92,62,979.9,83.9
467650,2018,11,19.3,27.9,12.6,24.5,3,5.5,12.4,76,32,905.3,144.6
467660,2018,11,24,29.3,19.3,30.7,10,5.8,13.9,77,49,1016.5,137.7
467990,2018,11,18.2,28.1,14.3,124,16,8,18.9,84,61,1009.6,56.3
466880,2018,12,19.1,30.1,11.8,69.9,13,6.7,12.9,82,49,1019.6,59.3
466900,2018,12,18.6,28.7,10,265.5,16,5.5,14.4,85,43,1019.1,93.5
466910,2018,12,13.5,24.2,5.6,620.1,23,9.1,19.5,92,21,926.8,71.9
466920,2018,12,19.5,30.5,12.3,54.4,16,7.7,14.9,75,33,1017.3,91.1
466930,2018,12,15,25,7,632.1,22,9.4,18.1,87,36,950.9,100.1
466940,2018,12,19.1,29.8,12.4,578,20,11.3,18.9,77,38,1017.8,83
466950,2018,12,18.7,27.8,11.4,110.4,19,17,24.6,81,47,1009.5,96
466990,2018,12,21,29.2,13.3,49,13,10.3,18.1,75,48,1018.1,107
467050,2018,12,18.5,30.8,10.8,78.1,15,14.6,24.3,82,41,1017.6,97.7
467060,2018,12,19,28.1,11.2,1291,19,9.4,19.6,85,49,1017.9,78.2
467080,2018,12,19.3,29,11.8,306.7,17,6.7,11.1,85,45,1020.3,102.9
467110,2018,12,17.2,27,9.8,20.5,5,8.5,19.1,72,27,1018.1,111.2
467300,2018,12,21.6,27.8,16.5,0.3,1,21.8,29,75,49,1013.5,136
467350,2018,12,20.7,28.6,15.7,4.3,3,10.6,25.6,80,54,1017.8,115.1
467410,2018,12,21.6,30.5,13.4,0,0,8.4,14.5,74,29,1015.3,214.6
467440,2018,12,23.4,32.4,16,0,0,6.8,9.9,70,34,1017.4,200.4
467480,2018,12,20.7,31.6,10.8,0,0,5.8,10.6,75,25,1014.8,189.4
467490,2018,12,20.8,31.7,13.5,2,1,5.6,12,72,30,1008.3,191.3
467530,2018,12,10,18.3,1.3,2.8,3,3.8,7,84,29,767.6,138.3
467540,2018,12,22.7,29,16.4,18.1,7,8.3,16.9,70,50,1017.7,115.8
467550,2018,12,5.1,16.6,-3.3,8,4,11.9,21.4,65,10,645.5,265.9
467571,2018,12,19.1,29.8,12.3,30.5,5,7.1,20.2,75,33,1016.4,128.8
467590,2018,12,23.6,30.9,17.4,6,1,13.3,27.1,71,37,1014.8,184.5
467610,2018,12,21.1,28.9,14.5,64.1,14,11.1,19.4,75,48,1015,110.6
467620,2018,12,20.6,25.5,15.3,331.1,19,27.5,38.8,92,53,980.7,57.8
467650,2018,12,17.8,27.7,10.2,1,1,4.1,6,74,37,905.9,161.2
